obs_id,true_value,meas_value,corr_value,diff(%)
16,  2.26003   12.5792 -0.206128  0.390511,  2.68077   12.6092 -0.210121  0.400282,  2.58114   12.6231 -0.210121  0.400282,  14.208 0.348415  1.93714  2.50207
17,    8.829  -2.52959 -0.493217 -0.342972,  9.21722  -2.44929 -0.518562 -0.265118,  9.12603  -2.44712 -0.518562 -0.265118, 3.36417 -3.26029  5.13881 -22.6999
18, 4.75721  5.41074 -0.38613 0.451551,  4.62409   5.57927 -0.333374  0.419693,  4.59168    5.5488 -0.333374  0.419693,-3.47956  2.55151 -13.6627 -7.05519
0,  3.85262    4.5057 -0.248269  0.439914,  3.91399   4.55351 -0.245865  0.393264,  3.94777   4.54299 -0.245865  0.393264,  2.46979    0.8276 -0.968527  -10.6043
9,  11.7041   7.84293  0.306005 -0.388392,  11.8658   7.83003  0.315227 -0.459975,  11.8117   7.84295  0.315227 -0.459975,   0.918947 0.000316152     3.01357     18.4306
16,  2.25316   12.5923 -0.206128  0.390511,   2.1703   12.6567 -0.251495  0.371165,  2.26123   12.6521 -0.251495  0.371165,0.357877 0.475176   22.009 -4.95411
17,  8.81256  -2.54102 -0.493217 -0.342972,  8.80522  -2.79027 -0.489384 -0.355668,  8.87356    -2.715 -0.489384 -0.355668,  0.69216   6.84672 -0.777221   3.70177
18, 4.74434   5.4258 -0.38613 0.451551,  4.90114   5.10333 -0.370459  0.393088,  4.82896   5.20678 -0.370459  0.393088, 1.78369 -4.03661 -4.05845 -12.9471
0,  3.84434   4.52036 -0.248269  0.439914,  3.85636    4.5932 -0.246596  0.406058,   3.8751   4.58485 -0.246596  0.406058, 0.800058   1.42654 -0.674086  -7.69595
9,  11.7143   7.82998  0.306005 -0.388392,  11.6679   7.62354  0.343462 -0.375601,  11.7026   7.66949  0.343462 -0.375601,-0.0999321   -2.04974    12.2405   -3.29326
16,  2.24629   12.6053 -0.206128  0.390511,  1.99357   12.3511 -0.156981  0.430607,  2.05194   12.4217 -0.156981  0.430607,-8.65189 -1.45645 -23.8431  10.2677
17,  8.79612  -2.55246 -0.493217 -0.342972,  8.77273  -2.66991 -0.454665 -0.333897,  8.79176  -2.68273 -0.454665 -0.333897,-0.0496346    5.10402   -7.81651   -2.64619
18, 4.73147  5.44085 -0.38613 0.451551,  4.76625   5.84557 -0.383639   0.43704,  4.77759   5.70469 -0.383639   0.43704, 0.974885   4.84936 -0.645111  -3.21358
0,  3.83606   4.53502 -0.248269  0.439914, 3.39232  4.89208 -0.22816 0.462302, 3.49917  4.82596 -0.22816 0.462302,-8.78236  6.41524 -8.09994  5.08923
9,  11.7245   7.81703  0.306005 -0.388392,   11.476   7.56229  0.298174 -0.375239,  11.5296   7.58361  0.298174 -0.375239,-1.66213  -2.9861 -2.55895 -3.38659
16,  2.23942   12.6183 -0.206128  0.390511,  2.52204   12.3712 -0.205755  0.378191,  2.41502   12.3858 -0.205755  0.378191,  7.84119  -1.84235 -0.180922  -3.15484
17,  8.77968  -2.56389 -0.493217 -0.342972,  8.82246  -2.25524 -0.530044 -0.359839,  8.81214    -2.354 -0.530044 -0.359839,0.369633 -8.18638  7.46676  4.91784
18, 4.71859   5.4559 -0.38613 0.451551,  4.54317   5.36408 -0.376451  0.451308,  4.59307   5.44405 -0.376451  0.451308,  -2.66014  -0.217255   -2.50674 -0.0536448
0,  3.82779   4.54969 -0.248269  0.439914,  4.02429   4.58871 -0.281752  0.422335,  3.90435   4.64559 -0.281752  0.422335, 2.00012  2.10795  13.4863 -3.99594
9,  11.7347   7.80409  0.306005 -0.388392,  11.6296   8.09104  0.268396 -0.434726,  11.6093   7.97398  0.268396 -0.434726,-1.06826  2.17692 -12.2902  11.9297
16,  2.23255   12.6313 -0.206128  0.390511,  2.05857   12.7901 -0.221453  0.360196,  2.13728   12.7019 -0.221453  0.360196,-4.26734 0.558646  7.43478 -7.76286
17,  8.76324  -2.57532 -0.493217 -0.342972,  8.82242  -2.74936 -0.436334 -0.349004,  8.81613  -2.66304 -0.436334 -0.349004,0.603476  3.40631 -11.5331  1.75863
18, 4.70572  5.47095 -0.38613 0.451551,  4.65759   5.59015 -0.359793  0.470778,  4.64024   5.56064 -0.359793  0.470778,-1.39157  1.63936 -6.82066  4.25813
0,  3.81951   4.56435 -0.248269  0.439914,  3.51183   4.74114 -0.281964  0.395998,  3.59809    4.7228 -0.281964  0.395998,-5.79706  3.47131  13.5718 -9.98276
9,  11.7449   7.79114  0.306005 -0.388392,  11.8087   7.74207  0.291982 -0.407872,  11.7658   7.79102  0.291982 -0.407872,   0.178045 -0.00149946     -4.5825      5.0155
16,  2.22568   12.6443 -0.206128  0.390511,  2.05176   12.5297 -0.214763  0.359268,  2.06935   12.5711 -0.214763  0.359268, -7.02387 -0.578774   4.18921  -8.00046
17,   8.7468  -2.58675 -0.493217 -0.342972, 9.07206 -2.19838 -0.44443 -0.33422, 9.01117 -2.30562 -0.44443 -0.33422,  3.0224 -10.8682 -9.89166 -2.55187
18, 4.69285    5.486 -0.38613 0.451551,  4.83343   5.80633 -0.350812    0.4451,  4.78724   5.75454 -0.350812    0.4451, 2.01122    4.895 -9.14671 -1.42864
0,  3.81124   4.57902 -0.248269  0.439914,  3.69342   4.12437 -0.241543  0.450186,  3.66984   4.26207 -0.241543  0.450186,-3.71003 -6.92159 -2.70929  2.33512
9,  11.7551   7.77819  0.306005 -0.388392,  12.0299   7.53914  0.274925 -0.383267,  11.9726   7.59279  0.274925 -0.383267, 1.85023 -2.38368 -10.1566 -1.31952
16,  2.21881   12.6573 -0.206128  0.390511,  2.41836   12.9938 -0.206804  0.348994,  2.33817   12.9014 -0.206804  0.348994, 5.37939   1.9279  0.32794 -10.6314
17,  8.73036  -2.59819 -0.493217 -0.342972,  8.54034  -2.50488 -0.497999 -0.321722,  8.64301  -2.46252 -0.497999 -0.321722,-1.00056 -5.22144 0.969642 -6.19585
18, 4.67998  5.50106 -0.38613 0.451551, 4.53488  5.95865 -0.39677 0.406724, 4.58907  5.91604 -0.39677 0.406724,-1.94267  7.54363  2.75552 -9.92726
0,  3.80296   4.59368 -0.248269  0.439914,  3.44898   4.76755 -0.263472  0.451344,  3.49689   4.65712 -0.263472  0.451344,-8.04815  1.38114  6.12339  2.59823
9,  11.7653   7.76525  0.306005 -0.388392,  11.6282   7.69555  0.314702 -0.415033,  11.7078   7.66954  0.314702 -0.415033,-0.488854  -1.23252   2.84217   6.85944
16,  2.21194   12.6704 -0.206128  0.390511, 1.85875  13.0346  -0.1859 0.349081, 1.96514  13.0073  -0.1859 0.349081,-11.1577  2.65891 -9.81353 -10.6091
17,  8.71392  -2.60962 -0.493217 -0.342972,  8.73484  -2.66073 -0.456666 -0.349218,  8.71043  -2.61851 -0.456666 -0.349218,-0.0400998   0.340943   -7.41075    1.82099
18, 4.66711  5.51611 -0.38613 0.451551,  4.87764   5.47611 -0.366194  0.475159,  4.80969   5.57821 -0.366194  0.475159, 3.05495  1.12587 -5.16301  5.22834
0,  3.79469   4.60834 -0.248269  0.439914,  3.99489   4.99524 -0.141997  0.434562,  3.88079    4.9225 -0.141997  0.434562, 2.26902  6.81719 -42.8052 -1.21665
9,  11.7755    7.7523  0.306005 -0.388392,  11.7626   8.04077  0.331494 -0.419797,  11.7526   7.95407  0.331494 -0.419797,-0.194606   2.60275   8.32951   8.08585
16,  2.20507   12.6834 -0.206128  0.390511,   2.2827   12.9668 -0.243531  0.363786,  2.20981   12.9786 -0.243531  0.363786,0.214981  2.32728  18.1454 -6.84358
17,  8.69748  -2.62105 -0.493217 -0.342972,  8.51203  -2.58032 -0.480872 -0.309903,  8.55327  -2.59154 -0.480872 -0.309903,-1.65808 -1.12583 -2.50285 -9.64198
18, 4.65424  5.53116 -0.38613 0.451551,  4.90383   5.90185 -0.376081  0.487668,  4.87989   5.83255 -0.376081  0.487668, 4.84821  5.44891 -2.60253  7.99857
0,  3.78641   4.62301 -0.248269  0.439914,  3.6839  4.79081 -0.25064 0.441372, 3.72716  4.82372 -0.25064 0.441372,-1.56473   4.3417  0.95474 0.331385
9,  11.7857   7.73935  0.306005 -0.388392,  11.6119   8.03864  0.314857 -0.406074,   11.646   8.01645  0.314857 -0.406074,-1.18507  3.58039  2.89291  4.55266
16,  2.19819   12.6964 -0.206128  0.390511,  2.35913   12.7036 -0.246017  0.352757,  2.32368   12.7682 -0.246017  0.352757, 5.70876 0.565659  19.3517 -9.66792
17,  8.68104  -2.63248 -0.493217 -0.342972,  9.02816  -2.31639 -0.513173 -0.323678,  8.91763  -2.38067 -0.513173 -0.323678, 2.72535 -9.56569  4.04609 -5.62578
18, 4.64137  5.54621 -0.38613 0.451551,  3.99104   5.64037 -0.380902  0.524371,  4.18834    5.6873 -0.380902  0.524371,-9.76063  2.54387 -1.35402  16.1268
0,  3.77813   4.63767 -0.248269  0.439914,  3.33369   4.72059 -0.264839  0.429037,   3.4204   4.74712 -0.264839  0.429037,-9.46854  2.36007  6.67419 -2.47257
9,  11.7959   7.72641  0.306005 -0.388392,  11.4999   7.83174   0.26472 -0.378604,  11.5352   7.87028   0.26472 -0.378604,-2.21036   1.8621 -13.4915 -2.52009
16,  2.19132   12.7094 -0.206128  0.390511,  2.01563   12.5878 -0.148623  0.394678,  2.08314   12.6311 -0.148623  0.394678,-4.93694 -0.61657 -27.8976  1.06708
17,   8.6646  -2.64391 -0.493217 -0.342972,  8.55086  -3.03722 -0.553325 -0.361776,  8.62959  -2.89182 -0.553325 -0.361776,-0.404073   9.37664    12.187   5.48241
18,  4.6285  5.56126 -0.38613 0.451551,  4.58202   5.60679 -0.330529  0.481417,  4.49053   5.62885 -0.330529  0.481417,-2.98095  1.21537 -14.3996  6.61408
0,  3.76986   4.65233 -0.248269  0.439914,  3.73929   4.46944 -0.200556  0.393916,  3.66551   4.53518 -0.200556  0.393916,-2.76804 -2.51812 -19.2183 -10.4561
9,  11.8061   7.71346  0.306005 -0.388392,  12.2848   7.44291  0.362303 -0.352588,   12.118   7.53629  0.362303 -0.352588,   2.642 -2.29689  18.3976  -9.2184
16,  2.18445   12.7224 -0.206128  0.390511,  2.35486   12.6014 -0.205827  0.348581,  2.29256    12.611 -0.205827  0.348581,  4.94918 -0.875856 -0.146006  -10.7372
17,  8.64816  -2.65535 -0.493217 -0.342972,  8.65261  -3.03812 -0.524194 -0.333194,  8.64327  -3.00789 -0.524194 -0.333194,-0.0565379    13.2769    6.28061   -2.85103
18, 4.61563  5.57631 -0.38613 0.451551,   4.5683   5.24622 -0.398891  0.462796,  4.54831   5.33598 -0.398891  0.462796,-1.45854 -4.30991  3.30476  2.49045
0,  3.76158     4.667 -0.248269  0.439914,  3.95779   4.59734 -0.217252  0.410721,  3.89048    4.5863 -0.217252  0.410721, 3.42664 -1.72906 -12.4935 -6.63615
9,  11.8163   7.70051  0.306005 -0.388392,  12.1354   7.63371  0.256063 -0.376287,  12.1342   7.60913  0.256063 -0.376287, 2.69022 -1.18669 -16.3205 -3.11674
16,  2.17758   12.7354 -0.206128  0.390511, 2.32745  12.9131 -0.20075  0.40668, 2.31805  12.8477 -0.20075  0.40668, 6.45074  0.88164 -2.60929  4.14041
17,  8.63172  -2.66678 -0.493217 -0.342972,  9.11489   -2.5276 -0.531404 -0.308876,  9.00477  -2.63824 -0.531404 -0.308876, 4.32184 -1.07016   7.7424 -9.94139
18, 4.60276  5.59137 -0.38613 0.451551,  4.66218    5.5244 -0.426672  0.382127,  4.63355   5.48545 -0.426672  0.382127,0.668902 -1.89429  10.4996 -15.3745
0,  3.75331   4.68166 -0.248269  0.439914,  3.73223   5.09187 -0.182424  0.449747,  3.76623   4.98113 -0.182424  0.449747,0.344208  6.39657 -26.5219  2.23522
9,  11.8265   7.68757  0.306005 -0.388392,  12.3369   7.42908  0.325203 -0.421563,  12.2931    7.4668  0.325203 -0.421563, 3.94573 -2.87177  6.27386  8.54066
16,  2.17071   12.7485 -0.206128  0.390511,  2.55105   12.6144 -0.253025  0.356075,  2.49708     12.67 -0.253025  0.356075,  15.0353 -0.615796   22.7513  -8.81813
17,  8.61528  -2.67821 -0.493217 -0.342972,  8.49247  -2.87262 -0.522869 -0.384688,  8.60383  -2.82216 -0.522869 -0.384688,-0.132923   5.37495   6.01196    12.163
18, 4.58989  5.60642 -0.38613 0.451551,  4.46681   5.43361 -0.377766  0.467289,  4.50115   5.44815 -0.377766  0.467289,-1.93331 -2.82306 -2.16614  3.48535
0,  3.74503   4.69633 -0.248269  0.439914,  3.85985   4.79733 -0.237103  0.432766,   3.8374   4.84209 -0.237103  0.432766, 2.46653  3.10379 -4.49766 -1.62475
9,  11.8367   7.67462  0.306005 -0.388392,  11.9618   7.78011  0.273467 -0.380664,  12.0388    7.7064  0.273467 -0.380664, 1.70749 0.414126 -10.6333  -1.9898
16,  2.16384   12.7615 -0.206128  0.390511,  2.03573   12.8971 -0.225123  0.384164,   2.1377   12.8486 -0.225123  0.384164,-1.20797 0.682844  9.21506 -1.62538
17,  8.59884  -2.68964 -0.493217 -0.342972,  8.62963  -2.45085 -0.504529 -0.347701,   8.6199  -2.53734 -0.504529 -0.347701,0.244917 -5.66271  2.29356  1.37868
18, 4.57702  5.62147 -0.38613 0.451551,  4.66893   5.72731 -0.382684  0.430834,  4.62832   5.66796 -0.382684  0.430834, 1.12091 0.827054 -0.89248 -4.58797
0,  3.73676   4.71099 -0.248269  0.439914, 3.71734   5.3963 -0.26148 0.480373,  3.7426  5.27477 -0.26148 0.480373,0.156274  11.9674  5.32129  9.19707
9,  11.8469   7.66167  0.306005 -0.388392,  11.7753   7.59316  0.305751 -0.363069,  11.8367    7.6158  0.305751 -0.363069,-0.0863361  -0.598792  -0.083114   -6.51979
16,  2.15697   12.7745 -0.206128  0.390511,  1.97366   12.9944 -0.237516  0.378605,   2.0089   12.9644 -0.237516  0.378605,-6.86457  1.48693  15.2273 -3.04874
17,   8.5824  -2.70108 -0.493217 -0.342972,  8.58771  -2.56382 -0.469471 -0.301925,  8.59117  -2.56047 -0.469471 -0.301925,0.102208 -5.20571 -4.81454 -11.9681
18, 4.56415  5.63652 -0.38613 0.451551,  4.98976    5.4311 -0.431028  0.491839,  4.90551   5.48767 -0.431028  0.491839, 7.47929 -2.64093  11.6277  8.92217
0,  3.72848   4.72565 -0.248269  0.439914,  3.82178   4.78844 -0.257865  0.402174,  3.80199   4.90154 -0.257865  0.402174, 1.97148  3.72199  3.86512 -8.57901
9,  11.8571   7.64873  0.306005 -0.388392,  12.3162    7.3267  0.364649 -0.356856,  12.2105   7.38906  0.364649 -0.356856, 2.98055 -3.39485  19.1644 -8.11966
16,   2.1501   12.7875 -0.206128  0.390511,   1.8713    12.653 -0.198905  0.411959,  1.90049    12.726 -0.198905  0.411959, -11.6089 -0.481315  -3.50424   5.49228
17,  8.56596  -2.71251 -0.493217 -0.342972,  8.91748  -3.18632 -0.431081  -0.29862,  8.84049  -3.04767 -0.431081  -0.29862, 3.20488  12.3563 -12.5982 -12.9317
18, 4.55127  5.65157 -0.38613 0.451551,  4.26946   5.83118 -0.382257  0.470121,  4.40943   5.75753 -0.382257  0.470121,-3.11655  1.87477  -1.0031  4.11266
0,   3.7202   4.74032 -0.248269  0.439914,   3.3779   4.76607 -0.292637  0.435204,  3.47145   4.79959 -0.292637  0.435204,-6.68663  1.25037  17.8707 -1.07065
9,  11.8673   7.63578  0.306005 -0.388392,  11.6558   7.52586  0.282371 -0.420979,  11.7834   7.49238  0.282371 -0.420979,-0.706691  -1.87801  -7.72332    8.3904
16,  2.14323   12.8005 -0.206128  0.390511,  2.10778   12.6433 -0.242898  0.396191,  2.05962    12.665 -0.242898  0.396191,-3.90103 -1.05887  17.8385  1.45449
17,  8.54952  -2.72394 -0.493217 -0.342972,  8.73642  -2.69888 -0.462408 -0.376447,  8.75661  -2.77965 -0.462408 -0.376447, 2.42229   2.0453 -6.24654  9.76008
18,  4.5384  5.66663 -0.38613 0.451551,  4.32263   5.34515 -0.384292  0.420169,  4.33931   5.44152 -0.384292  0.420169, -4.38693  -3.97242 -0.475959  -6.94983
0,  3.71193   4.75498 -0.248269  0.439914,  4.08711   4.88417 -0.198281   0.45337,   3.9463   4.86839 -0.198281   0.45337, 6.31396  2.38509 -20.1347  3.05871
9,  11.8775   7.62283  0.306005 -0.388392,  11.9258     7.645  0.314439 -0.476905,  11.8959   7.60748  0.314439 -0.476905, 0.154667 -0.201454   2.75618   22.7898
16,  2.13636   12.8135 -0.206128  0.390511,  1.83984   12.2656 -0.225406  0.418239,   1.8875   12.3585 -0.225406  0.418239,-11.6486 -3.55123  9.35264  7.10042
17,  8.53308  -2.73537 -0.493217 -0.342972,  8.58413  -2.31993 -0.540376 -0.379256,  8.61949  -2.42626 -0.540376 -0.379256, 1.01269 -11.3005  9.56146  10.5791
18, 4.52553  5.68168 -0.38613 0.451551,  4.43942    5.5095 -0.466705  0.425048,    4.414   5.49734 -0.466705  0.425048,-2.46459 -3.24434  20.8674 -5.86925
0,  3.70365   4.76964 -0.248269  0.439914,   3.7556   4.31096 -0.198768    0.3881,  3.79704   4.43987 -0.198768    0.3881, 2.52162 -6.91408 -19.9385 -11.7782
9,  11.8877   7.60989  0.306005 -0.388392,  11.8279   7.65367  0.377449 -0.375679,  11.8456   7.63969  0.377449 -0.375679,-0.354548  0.391601   23.3472  -3.27314
16,  2.12948   12.8266 -0.206128  0.390511,   2.3228   12.7335 -0.224375  0.406914,   2.2231   12.6522 -0.224375  0.406914, 4.39638 -1.35947  8.85246   4.2004
17,  8.51664  -2.74681 -0.493217 -0.342972,  8.36353  -2.49914 -0.576678 -0.278914,   8.4171  -2.48558 -0.576678 -0.278914,-1.16873 -9.51033  16.9219 -18.6775
18, 4.51266  5.69673 -0.38613 0.451551,  4.52681   5.68324 -0.389035  0.465574,  4.49791   5.64457 -0.389035  0.465574,  -0.3269 -0.915526  0.752356   3.10561
0,  3.69538   4.78431 -0.248269  0.439914,  3.51272   4.75784 -0.247376  0.460141,  3.57524   4.68916 -0.247376  0.460141, -3.25101  -1.98875 -0.359965   4.59798
9,  11.8979   7.59694  0.306005 -0.388392,  12.1528   7.69652  0.321914 -0.410291,  12.0864    7.6809  0.321914 -0.410291,1.58446 1.10522 5.19883 5.63848
16,  2.12261   12.8396 -0.206128  0.390511,  2.21854   12.7255 -0.228652   0.38597,  2.21788    12.712 -0.228652   0.38597,  4.48835 -0.993265   10.9273  -1.16292
17,   8.5002  -2.75824 -0.493217 -0.342972,  8.16864  -2.69467 -0.509789 -0.325979,  8.22026  -2.64969 -0.509789 -0.325979,-3.29334 -3.93545  3.35996 -4.95465
18, 4.49979  5.71178 -0.38613 0.451551,  4.46302   5.71111 -0.373061   0.41689,  4.46796   5.69962 -0.373061   0.41689,-0.707437  -0.21289  -3.38454  -7.67601
0,   3.6871   4.79897 -0.248269  0.439914,  3.67563   4.93656 -0.253585  0.454771,  3.65117   4.88431 -0.253585  0.454771,-0.974554   1.77836   2.14118   3.37716
9,  11.9081   7.58399  0.306005 -0.388392,  11.9051   7.54446  0.271602 -0.391766,  11.9484    7.5721  0.271602 -0.391766, 0.337923 -0.156796  -11.2425  0.868813
16,  2.11574   12.8526 -0.206128  0.390511, 2.22279   12.469 -0.24539 0.371527, 2.21997  12.5266 -0.24539 0.371527, 4.92629 -2.53612  19.0475 -4.86132
17,  8.48376  -2.76967 -0.493217 -0.342972,  8.68369  -2.93493 -0.463861 -0.376789,  8.57553  -2.87316 -0.463861 -0.376789, 1.08172   3.7364 -5.95194  9.85992
18, 4.48692  5.72683 -0.38613 0.451551,  4.07373   5.83711 -0.344571  0.439224,  4.15969   5.80929 -0.344571  0.439224,-7.29295  1.43975  -10.763  -2.7299
0,  3.67883   4.81363 -0.248269  0.439914,  4.01555   5.02803 -0.251552  0.453679,  3.93161   4.99909 -0.251552  0.453679,6.87134 3.85264 1.32209 3.12908
9,  11.9183   7.57105  0.306005 -0.388392,   12.072   7.59705  0.317015 -0.414162,  12.0462   7.58849  0.317015 -0.414162, 1.07287 0.230381  3.59815  6.63512
16,  2.10887   12.8656 -0.206128  0.390511,  2.33683   13.0151 -0.222306  0.385155,  2.30868   12.9079 -0.222306  0.385155, 9.47444 0.328926  7.84857 -1.37139
17,  8.46732   -2.7811 -0.493217 -0.342972,  8.33237  -2.47848 -0.526323 -0.343256,  8.38364  -2.57017 -0.526323 -0.343256,-0.988239  -7.58469   6.71235 0.0825756
18, 4.47405  5.74189 -0.38613 0.451551,  4.18334   5.60219 -0.394331  0.443409,  4.17543   5.65211 -0.394331  0.443409,-6.67456 -1.56344   2.1238 -1.80308
0,  3.67055    4.8283 -0.248269  0.439914,  3.88935   4.75862 -0.258838  0.436956,  3.89698   4.81616 -0.258838  0.436956,  6.16875 -0.251331   4.25683 -0.672397
9,  11.9285    7.5581  0.306005 -0.388392,  12.3252   7.73294  0.262857 -0.338809,  12.2648   7.69731  0.262857 -0.338809, 2.81883  1.84188 -14.1005 -12.7662
16,    2.102   12.8786 -0.206128  0.390511,   2.2242   12.8624 -0.196754  0.440626,  2.24155   12.8755 -0.196754  0.440626,     6.639 -0.0242665   -4.54771    12.8331
17,  8.45088  -2.79254 -0.493217 -0.342972,  8.62447  -2.79331 -0.460242 -0.289269,   8.5663  -2.74564 -0.460242 -0.289269, 1.36582 -1.67921 -6.68573 -15.6583
18, 4.46118  5.75694 -0.38613 0.451551,  4.37144   5.40767 -0.354043  0.434952,  4.32435   5.46603 -0.354043  0.434952,-3.06719 -5.05309 -8.30985 -3.67591
0,  3.66227   4.84296 -0.248269  0.439914,  3.69583   4.86884 -0.253102  0.401287,  3.73918   4.86026 -0.253102  0.401287, 2.09989 0.357094  1.94643 -8.78059
9,  11.9387   7.54515  0.306005 -0.388392,  11.8865   7.64172  0.315487 -0.388368,  11.9736   7.65169  0.315487 -0.388368,   0.292292     1.41198     3.09857 -0.00601584
16,  2.09513   12.8916 -0.206128  0.390511,   1.8629   13.1311 -0.196729  0.345651,  1.94668   13.0769 -0.196729  0.345651,-7.08552  1.43697 -4.55996 -11.4875
17,  8.43443  -2.80397 -0.493217 -0.342972,   8.1702  -2.97766 -0.427799 -0.371614,  8.25593  -2.92759 -0.427799 -0.371614,-2.11643  4.40884 -13.2634  8.35108
18, 4.44831  5.77199 -0.38613 0.451551,  4.61223   5.91455 -0.405224  0.438094,  4.54476   5.81683 -0.405224  0.438094, 2.16824 0.776836  4.94498 -2.98011
0,    3.654   4.85763 -0.248269  0.439914,    3.682   4.41298 -0.256948  0.451216,  3.69297   4.51669 -0.256948  0.451216, 1.06655 -7.01852  3.49581  2.56907
9,  11.9489   7.53221  0.306005 -0.388392,  11.4957    7.5781  0.359971 -0.409731,  11.6056   7.59176  0.359971 -0.409731,-2.87276 0.790577  17.6355  5.49427
16,  2.08826   12.9047 -0.206128  0.390511,  2.01834     13.12 -0.208109  0.400193,  2.00073   13.1129 -0.208109  0.400193,-4.19166  1.61343 0.960948  2.47923
17,  8.41799   -2.8154 -0.493217 -0.342972,  8.47017  -2.46571 -0.508171 -0.399733,  8.41872  -2.57249 -0.508171 -0.399733,0.00865535   -8.62787      3.032    16.5497
18, 4.43544  5.78704 -0.38613 0.451551,  4.38506   5.84758 -0.363715  0.472569,  4.41798   5.84395 -0.363715  0.472569,-0.393688  0.983331  -5.80491   4.65459
0,  3.64572   4.87229 -0.248269  0.439914,  3.45104   5.19352 -0.274683  0.423559,  3.50358   5.04452 -0.274683  0.423559,-3.89879  3.53482  10.6392  -3.7177
9,  11.9591   7.51926  0.306005 -0.388392,  11.9598   7.39575  0.325734 -0.436095,  11.8828    7.4368  0.325734 -0.436095,-0.638443  -1.09662   6.44741   12.2821
16,  2.08139   12.9177 -0.206128  0.390511,  2.09616   12.7646 -0.229066  0.395234,  2.07311    12.846 -0.229066  0.395234, -0.39763 -0.554759   11.1279   1.20939
17,  8.40155  -2.82683 -0.493217 -0.342972,  7.89185  -2.49176 -0.528754 -0.359932,  8.00666  -2.51294 -0.528754 -0.359932,-4.70025 -11.1041  7.20523  4.94501
18, 4.42257  5.80209 -0.38613 0.451551,  4.29491   6.07062 -0.424495  0.487354,  4.31989   6.02313 -0.424495  0.487354,-2.32172  3.80966  9.93583  7.92898
0,  3.63745   4.88695 -0.248269  0.439914, 3.18449  4.91817 -0.26944 0.417768, 3.25427   4.9498 -0.26944 0.417768,-10.5341  1.28595  8.52746 -5.03405
9,  11.9693   7.50631  0.306005 -0.388392,  12.3367   7.60598  0.273435 -0.385626,   12.237   7.56462  0.273435 -0.385626,  2.23621  0.776711  -10.6435 -0.712179
16,  2.07452   12.9307 -0.206128  0.390511,  2.27588   13.1291 -0.134575  0.389063,  2.22851   13.0684 -0.134575  0.389063,  7.42313   1.06466  -34.7131 -0.370782
17,  8.38511  -2.83827 -0.493217 -0.342972,  7.94227  -2.78849 -0.503481 -0.408497,   7.9528  -2.72915 -0.503481 -0.408497,-5.15579 -3.84432  2.08102  19.1051
18,  4.4097  5.81714 -0.38613 0.451551,  4.29715   6.02936 -0.354691  0.428976,  4.29908   6.03162 -0.354691  0.428976,-2.50838  3.68694 -8.14213 -4.99942
0,  3.62917   4.90162 -0.248269  0.439914,  3.80118   4.65576 -0.229105  0.391789,  3.67602    4.7251 -0.229105  0.391789, 1.29101 -3.60124 -7.71909 -10.9397
9,  11.9795   7.49337  0.306005 -0.388392,  11.8425   7.40898   0.30987 -0.389622,  11.9334   7.44112   0.30987 -0.389622,-0.385283 -0.697212   1.26303  0.316852
16,  2.06765   12.9437 -0.206128  0.390511,  1.95194   13.0221 -0.243776  0.434659,   2.0132   13.0354 -0.243776  0.434659,-2.63341 0.708604  18.2646  11.3052
17,  8.36867   -2.8497 -0.493217 -0.342972,  8.80447  -2.91343 -0.513866 -0.350843,  8.60894  -2.87501 -0.513866 -0.350843, 2.87103 0.888141   4.1866   2.2947
18, 4.39682   5.8322 -0.38613 0.451551,  4.32664   5.37095 -0.343365  0.423936,  4.31778   5.52292 -0.343365  0.423936,-1.79785 -5.30289 -11.0753 -6.11554
0,   3.6209   4.91628 -0.248269  0.439914,  3.18314   4.85265 -0.260627  0.442662,   3.2924   4.82687 -0.260627  0.442662,-9.07232  -1.8186  4.97755 0.624677
9,  11.9897   7.48042  0.306005 -0.388392,  12.1573   7.23653  0.269644 -0.399028,  12.1092   7.27967  0.269644 -0.399028,0.996912 -2.68374 -11.8823  2.73841
16,  2.06077   12.9567 -0.206128  0.390511,  1.64926   13.0066 -0.196268  0.382199,  1.72937   13.0163 -0.196268  0.382199,-16.0815 0.459896 -4.78329 -2.12841
17,  8.35223  -2.86113 -0.493217 -0.342972,  8.23175  -2.70678 -0.463089 -0.365577,  8.31282  -2.74729 -0.463089 -0.365577,-0.471925   -3.9789  -6.10842   6.59066
18, 4.38395  5.84725 -0.38613 0.451551, 4.41815  5.83409  -0.3901 0.400996, 4.39297  5.76721  -0.3901 0.400996,0.205682 -1.36875  1.02826 -11.1958
0,  3.61262   4.93094 -0.248269  0.439914,  3.56232   5.31201 -0.252883  0.458064,  3.49959   5.20611 -0.252883  0.458064,-3.12878  5.58031  1.85834  4.12584
9,  11.9999   7.46747  0.306005 -0.388392,   11.933   7.51834   0.29273 -0.401465,  11.9747   7.46161   0.29273 -0.401465,-0.210295 -0.078593  -4.33817   3.36605
16,   2.0539   12.9697 -0.206128  0.390511,  2.64946   12.6147 -0.239121  0.433281,  2.44083    12.708 -0.239121  0.433281, 18.8386 -2.01809  16.0062  10.9524
17,  8.33579  -2.87256 -0.493217 -0.342972,  8.60003  -2.81004 -0.512762 -0.353646,  8.53189  -2.79865 -0.512762 -0.353646, 2.35247 -2.57294  3.96274  3.11198
