obs_id,true_value,meas_value,corr_value,diff(%)
9,  11.8775   7.62283  0.306005 -0.388392,  11.7323   7.66151  0.314439 -0.476905,   11.713   7.69633  0.314439 -0.476905,-1.38485 0.964198  2.75618  22.7898
16,  2.13636   12.8135 -0.206128  0.390511,  2.01122   12.4226 -0.225406  0.418239,  2.03616   12.4537 -0.225406  0.418239,-4.68988 -2.80839  9.35264  7.10042
17,  8.53308  -2.73537 -0.493217 -0.342972,  8.50622  -2.56525 -0.540376 -0.379256,  8.52144  -2.61312 -0.540376 -0.379256,-0.136428  -4.46923   9.56146   10.5791
18, 4.52553  5.68168 -0.38613 0.451551,  4.44773   5.53452 -0.466705  0.425048,  4.40898   5.48736 -0.466705  0.425048,-2.57551 -3.42013  20.8674 -5.86925
0,  3.70365   4.76964 -0.248269  0.439914,  3.65956   4.61153 -0.198768    0.3881,  3.72285   4.62829 -0.198768    0.3881,0.518229  -2.9636 -19.9385 -11.7782
9,  11.8877   7.60989  0.306005 -0.388392,  11.6693    7.8187  0.377449 -0.375679,  11.6815   7.78757  0.377449 -0.375679,-1.73456  2.33484  23.3472 -3.27314
16,  2.12948   12.8266 -0.206128  0.390511,  2.30984   12.8084 -0.224375  0.406914,  2.24653   12.7317 -0.224375  0.406914,  5.49643 -0.739887   8.85246    4.2004
17,  8.51664  -2.74681 -0.493217 -0.342972,  8.40428  -2.66012 -0.576678 -0.278914,   8.4266  -2.65239 -0.576678 -0.278914, -1.0572 -3.43738  16.9219 -18.6775
18, 4.51266  5.69673 -0.38613 0.451551,  4.69382   5.73561 -0.389035  0.465574,  4.62619   5.68291 -0.389035  0.465574,  2.51574 -0.242674  0.752356   3.10561
0,  3.69538   4.78431 -0.248269  0.439914,  3.63067   4.43154 -0.247376  0.460141,  3.64993   4.47875 -0.247376  0.460141, -1.22986  -6.38661 -0.359965   4.59798
9,  11.8979   7.59694  0.306005 -0.388392,   11.928   7.49519  0.321914 -0.410291,  11.8753    7.5582  0.321914 -0.410291,-0.189879 -0.510001   5.19883   5.63848
16,  2.12261   12.8396 -0.206128  0.390511,  2.60372   13.0143 -0.228652   0.38597,  2.52161   12.9537 -0.228652   0.38597, 18.7976 0.889063  10.9273 -1.16292
17,   8.5002  -2.75824 -0.493217 -0.342972,  7.96936  -2.84242 -0.509789 -0.325979,  8.06798  -2.80173 -0.509789 -0.325979, -5.0848  1.57679  3.35996 -4.95465
18, 4.49979  5.71178 -0.38613 0.451551,  4.57385   5.79716 -0.373061   0.41689,  4.58271   5.77493 -0.373061   0.41689, 1.84283  1.10553 -3.38454 -7.67601
0,   3.6871   4.79897 -0.248269  0.439914,  3.61931   4.73608 -0.253585  0.454771,  3.62434   4.68159 -0.253585  0.454771, -1.7021 -2.44587  2.14118  3.37716
9,  11.9081   7.58399  0.306005 -0.388392,  11.6897   7.54637  0.271602 -0.391766,  11.7339   7.54595  0.271602 -0.391766, -1.46302 -0.501597  -11.2425  0.868813
16,  2.11574   12.8526 -0.206128  0.390511, 2.27374  12.6886 -0.24539 0.371527, 2.32783  12.7512 -0.24539 0.371527,  10.0242 -0.788963   19.0475  -4.86132
17,  8.48376  -2.76967 -0.493217 -0.342972,   9.0283  -3.06421 -0.463861 -0.376789,  8.80826  -3.00756 -0.463861 -0.376789, 3.82501  8.58918 -5.95194  9.85992
18, 4.48692  5.72683 -0.38613 0.451551,  3.87397   5.58277 -0.344571  0.439224,  4.03074   5.62917 -0.344571  0.439224,-10.1669 -1.70544  -10.763  -2.7299
0,  3.67883   4.81363 -0.248269  0.439914,   3.8351   4.75847 -0.251552  0.453679,  3.78575   4.74457 -0.251552  0.453679, 2.90645 -1.43469  1.32209  3.12908
9,  11.9183   7.57105  0.306005 -0.388392,  11.9187   7.45362  0.317015 -0.414162,  11.8791   7.47147  0.317015 -0.414162, -0.3286 -1.31529  3.59815  6.63512
16,  2.10887   12.8656 -0.206128  0.390511,   2.1882   12.8193 -0.222306  0.385155,   2.2178   12.8067 -0.222306  0.385155,  5.16509 -0.457675   7.84857  -1.37139
17,  8.46732   -2.7811 -0.493217 -0.342972,  8.39171  -2.41542 -0.526323 -0.343256,  8.48201  -2.55157 -0.526323 -0.343256, 0.173574  -8.25339   6.71235 0.0825756
18, 4.47405  5.74189 -0.38613 0.451551,  4.31637   5.65447 -0.394331  0.443409,  4.24947   5.65207 -0.394331  0.443409,-5.01955 -1.56429   2.1238 -1.80308
0,  3.67055    4.8283 -0.248269  0.439914,  3.93969   4.71541 -0.258838  0.436956,  3.90315   4.72538 -0.258838  0.436956,  6.33681  -2.13152   4.25683 -0.672397
9,  11.9285    7.5581  0.306005 -0.388392,  12.0465   7.55655  0.262857 -0.338809,  12.0112   7.53429  0.262857 -0.338809, 0.692927 -0.315107  -14.1005  -12.7662
16,    2.102   12.8786 -0.206128  0.390511,   2.3864   12.5537 -0.196754  0.440626,  2.34677   12.6135 -0.196754  0.440626, 11.6447 -2.05852 -4.54771  12.8331
17,  8.45088  -2.79254 -0.493217 -0.342972,  8.59695  -2.80097 -0.460242 -0.289269,  8.56712  -2.74739 -0.460242 -0.289269, 1.37555 -1.61662 -6.68573 -15.6583
18, 4.46118  5.75694 -0.38613 0.451551,   4.5134   5.40999 -0.354043  0.434952,  4.45101   5.46782 -0.354043  0.434952,-0.227827  -5.02212  -8.30985  -3.67591
0,  3.66227   4.84296 -0.248269  0.439914,  3.75997   4.76014 -0.253102  0.401287,  3.79026    4.7556 -0.253102  0.401287, 3.49483 -1.80399  1.94643 -8.78059
9,  11.9387   7.54515  0.306005 -0.388392,  11.8162   7.69896  0.315487 -0.388368,   11.862   7.65934  0.315487 -0.388368,   -0.64229     1.51337     3.09857 -0.00601584
16,  2.09513   12.8916 -0.206128  0.390511,  1.98371   13.0036 -0.196729  0.345651,  2.06398   12.9191 -0.196729  0.345651,-1.48678 0.212755 -4.55996 -11.4875
17,  8.43443  -2.80397 -0.493217 -0.342972,  8.28684  -2.66354 -0.427799 -0.371614,  8.34649  -2.68459 -0.427799 -0.371614,-1.04266 -4.25745 -13.2634  8.35108
18, 4.44831  5.77199 -0.38613 0.451551,  4.69054   5.77123 -0.405224  0.438094,  4.63395   5.70618 -0.405224  0.438094, 4.17341 -1.14017  4.94498 -2.98011
0,    3.654   4.85763 -0.248269  0.439914,  3.74133    4.6078 -0.256948  0.451216,  3.75045   4.64409 -0.256948  0.451216, 2.63958 -4.39591  3.49581  2.56907
9,  11.9489   7.53221  0.306005 -0.388392,  11.6843   7.37029  0.359971 -0.409731,  11.7267   7.43245  0.359971 -0.409731,-1.85991 -1.32437  17.6355  5.49427
16,  2.08826   12.9047 -0.206128  0.390511,  1.96382   13.1097 -0.208109  0.400193,  1.98489   13.0694 -0.208109  0.400193,-4.94987  1.27632 0.960948  2.47923
17,  8.41799   -2.8154 -0.493217 -0.342972,  8.19455  -2.26097 -0.508171 -0.399733,  8.22555  -2.35914 -0.508171 -0.399733,-2.28612  -16.206    3.032  16.5497
18, 4.43544  5.78704 -0.38613 0.451551,  4.74542   5.88685 -0.363715  0.472569,  4.71728   5.84946 -0.363715  0.472569, 6.35437  1.07866 -5.80491  4.65459
0,  3.64572   4.87229 -0.248269  0.439914,  3.26613   5.36005 -0.274683  0.423559,  3.37324   5.20224 -0.274683  0.423559,-7.47391  6.77201  10.6392  -3.7177
9,  11.9591   7.51926  0.306005 -0.388392,  11.8191   7.09447  0.325734 -0.436095,   11.801   7.16749  0.325734 -0.436095,-1.32231 -4.67823  6.44741  12.2821
16,  2.08139   12.9177 -0.206128  0.390511,  2.13253   13.0968 -0.229066  0.395234,  2.09773   13.0936 -0.229066  0.395234,0.785214  1.36215  11.1279  1.20939
17,  8.40155  -2.82683 -0.493217 -0.342972,  8.24947  -2.50135 -0.528754 -0.359932,  8.24027  -2.47233 -0.528754 -0.359932,-1.91968 -12.5406  7.20523  4.94501
18, 4.42257  5.80209 -0.38613 0.451551,  4.26542   5.93089 -0.424495  0.487354,  4.36442   5.91611 -0.424495  0.487354,-1.31468  1.96503  9.93583  7.92898
0,  3.63745   4.88695 -0.248269  0.439914, 3.27239  4.69173 -0.26944 0.417768, 3.29303  4.80985 -0.26944 0.417768,-9.46857 -1.57775  8.52746 -5.03405
9,  11.9693   7.50631  0.306005 -0.388392,  12.4877   7.44987  0.273435 -0.385626,  12.3355   7.38302  0.273435 -0.385626,  3.05963  -1.64254  -10.6435 -0.712179
16,  2.07452   12.9307 -0.206128  0.390511,  2.14383   13.0723 -0.134575  0.389063,  2.13173   13.0801 -0.134575  0.389063,  2.75783   1.15525  -34.7131 -0.370782
17,  8.38511  -2.83827 -0.493217 -0.342972,  8.01357  -3.10396 -0.503481 -0.408497,  8.06064  -2.96445 -0.503481 -0.408497,-3.86959  4.44585  2.08102  19.1051
18,  4.4097  5.81714 -0.38613 0.451551,  4.34266   6.12324 -0.354691  0.428976,  4.34437   6.08027 -0.354691  0.428976,-1.48134  4.52319 -8.14213 -4.99942
0,  3.62917   4.90162 -0.248269  0.439914,  3.73175   4.90963 -0.229105  0.391789,  3.63095    4.8903 -0.229105  0.391789,0.0491005 -0.230947  -7.71909  -10.9397
9,  11.9795   7.49337  0.306005 -0.388392,  11.6759   7.43645   0.30987 -0.389622,  11.8265   7.42153   0.30987 -0.389622, -1.27771 -0.958744   1.26303  0.316852
16,  2.06765   12.9437 -0.206128  0.390511,  2.24303   12.7911 -0.243776  0.434659,  2.21696   12.8591 -0.243776  0.434659,  7.22152 -0.653617   18.2646   11.3052
17,  8.36867   -2.8497 -0.493217 -0.342972,  8.44286  -2.73655 -0.513866 -0.350843,  8.35303  -2.79092 -0.513866 -0.350843,-0.18697 -2.06249   4.1866   2.2947
18, 4.39682   5.8322 -0.38613 0.451551,  4.30437   5.38109 -0.343365  0.423936,  4.31071   5.54173 -0.343365  0.423936,-1.95854 -4.98043 -11.0753 -6.11554
0,   3.6209   4.91628 -0.248269  0.439914,  3.60772   4.94123 -0.260627  0.442662,  3.61123    4.9327 -0.260627  0.442662,-0.266805  0.334009   4.97755  0.624677
9,  11.9897   7.48042  0.306005 -0.388392,  12.1215   7.22054  0.269644 -0.399028,  12.0574   7.26286  0.269644 -0.399028, 0.56424 -2.90836 -11.8823  2.73841
16,  2.06077   12.9567 -0.206128  0.390511,   1.8621    13.028 -0.196268  0.382199,  1.94017   12.9932 -0.196268  0.382199,-5.85239 0.281854 -4.78329 -2.12841
17,  8.35223  -2.86113 -0.493217 -0.342972,  8.25337  -2.53944 -0.463089 -0.365577,  8.27195  -2.59869 -0.463089 -0.365577,-0.961241  -9.17245  -6.10842   6.59066
18, 4.38395  5.84725 -0.38613 0.451551,   4.664  5.97813  -0.3901 0.400996, 4.58188  5.88306  -0.3901 0.400996, 4.51479 0.612425  1.02826 -11.1958
0,  3.61262   4.93094 -0.248269  0.439914,  3.85356   5.29199 -0.252883  0.458064,  3.79704   5.21442 -0.252883  0.458064,5.10499 5.74896 1.85834 4.12584
9,  11.9999   7.46747  0.306005 -0.388392,  11.8807   7.86787   0.29273 -0.401465,  11.9225   7.72866   0.29273 -0.401465,-0.64499  3.49758 -4.33817  3.36605
16,   2.0539   12.9697 -0.206128  0.390511,  2.49728   12.7335 -0.239121  0.433281,  2.37037   12.7948 -0.239121  0.433281, 15.4082 -1.34866  16.0062  10.9524
17,  8.33579  -2.87256 -0.493217 -0.342972,  8.41731  -2.99662 -0.512762 -0.353646,  8.38111  -2.90977 -0.512762 -0.353646,0.543651  1.29527  3.96274  3.11198
18, 4.37108   5.8623 -0.38613 0.451551,  4.56462   5.84738 -0.315865  0.450322,  4.56558   5.85843 -0.315865  0.450322,   4.44952 -0.0660884   -18.1972  -0.272065
0,  3.60434   4.94561 -0.248269  0.439914,  3.94411   4.89973 -0.270565  0.488367,   3.9091   4.97402 -0.270565  0.488367, 8.45524 0.574429  8.98061  11.0143
9,  12.0101   7.45453  0.306005 -0.388392,    12.2  7.61187 0.329603 -0.35916, 12.1397  7.63515 0.329603 -0.35916, 1.07899  2.42299   7.7116 -7.52638
16,  2.04703   12.9828 -0.206128  0.390511,   1.8682   13.5313 -0.216521  0.415924,  1.97947   13.3687 -0.216521  0.415924,-3.30072  2.97273  5.04199   6.5077
17,  8.31935    -2.884 -0.493217 -0.342972,  8.35906  -2.44014 -0.560901 -0.324451,  8.36018  -2.54853 -0.560901 -0.324451,0.490711  -11.632  13.7229 -5.40012
18, 4.35821  5.87735 -0.38613 0.451551,  4.26325   5.70132 -0.395717  0.428641,  4.32895   5.74007 -0.395717  0.428641,-0.671489  -2.33575   2.48275  -5.07355
0,  3.59607   4.96027 -0.248269  0.439914,  3.49004   5.08493 -0.266157  0.405822,  3.58236   5.06362 -0.266157  0.405822,-0.381098   2.08351   7.20484  -7.74976
9,  12.0203   7.44158  0.306005 -0.388392,  11.9856   7.80766  0.330154 -0.315175,  12.0228   7.76613  0.330154 -0.315175,0.0203345   4.36126   7.89172  -18.8512
16,  2.04016   12.9958 -0.206128  0.390511,  1.81252    13.008 -0.240467  0.369231,  1.84848   13.0924 -0.240467  0.369231,-9.39538 0.743183  16.6592 -5.44925
17,  8.30291  -2.89543 -0.493217 -0.342972,  8.65246  -2.91106 -0.516575 -0.399962,  8.58244  -2.83187 -0.516575 -0.399962, 3.36663 -2.19513  4.73584  16.6163
18, 4.34534   5.8924 -0.38613 0.451551,  4.24493   6.47818 -0.413121  0.395862,  4.26087   6.31522 -0.413121  0.395862,-1.94389  7.17554   6.9901 -12.3328
0,  3.58779   4.97494 -0.248269  0.439914,  3.66921   4.88183 -0.250596  0.430745,  3.64766   4.92581 -0.250596  0.430745,  1.66856 -0.987492  0.937287  -2.08432
9,  12.0305   7.42864  0.306005 -0.388392,   12.142   7.14698  0.292229 -0.405343,  12.1176   7.28402  0.292229 -0.405343,0.724254 -1.94675 -4.50196   4.3644
16,  2.03329   13.0088 -0.206128  0.390511,  2.06945   13.3439 -0.198126   0.37206,   2.0179   13.2901 -0.198126   0.37206,-0.757073   2.16212  -3.88185  -4.72475
17,  8.28647  -2.90686 -0.493217 -0.342972,   8.1625  -3.29314  -0.45429 -0.362835,  8.25317  -3.19229  -0.45429 -0.362835,-0.401865   9.81907   -7.8924    5.7912
18, 4.33247  5.90746 -0.38613 0.451551,  4.06043   6.20353 -0.375979  0.442903,  4.10246   6.23165 -0.375979  0.442903,-5.30894  5.48781 -2.62897 -1.91517
0,  3.57952    4.9896 -0.248269  0.439914, 3.78877  4.58192 -0.23505 0.403913, 3.75512  4.66258 -0.23505 0.403913, 4.90572 -6.55403 -5.32477 -8.18375
9,  12.0407   7.41569  0.306005 -0.388392,  12.2106   7.76261  0.289182 -0.370458,  12.1919   7.65181  0.289182 -0.370458, 1.25554  3.18409 -5.49758 -4.61735
16,  2.02642   13.0218 -0.206128  0.390511,  2.4945  13.1017 -0.22311 0.426772, 2.38571  13.1469 -0.22311 0.426772, 17.7301 0.960455  8.23877  9.28545
17,  8.27003  -2.91829 -0.493217 -0.342972,  7.98966  -3.01465 -0.486295 -0.345227,  8.04558  -3.05737 -0.486295 -0.345227,-2.71405  4.76561 -1.40343 0.657285
18,  4.3196  5.92251 -0.38613 0.451551,  3.97685   6.32947 -0.391083  0.407659,  4.00231   6.31077 -0.391083  0.407659,-7.34539  6.55565  1.28271 -9.72029
0,  3.57124   5.00426 -0.248269  0.439914,  3.58533   4.83101 -0.260123   0.46916,  3.62179   4.79612 -0.260123   0.46916, 1.41551 -4.15931  4.77467  6.64821
9,  12.0509   7.40274  0.306005 -0.388392,  11.7343   7.49141  0.289432 -0.362631,  11.8395   7.52475  0.289432 -0.362631, -1.7544  1.64809 -5.41578 -6.63265
16,  2.01955   13.0348 -0.206128  0.390511,  2.25543   13.2204 -0.122266  0.386519,  2.28309   13.2071 -0.122266  0.386519, 13.0493  1.32125 -40.6846 -1.02231
17,  8.25359  -2.92972 -0.493217 -0.342972,  7.81239   -2.6914  -0.47673 -0.370006,  7.86124  -2.77639  -0.47673 -0.370006,-4.75367 -5.23376  -3.3427  7.88212
18, 4.30673  5.93756 -0.38613 0.451551, 4.06974  6.29713 -0.41283 0.439106, 4.05162  6.30326 -0.41283 0.439106,-5.92353  6.15908  6.91487   -2.756
0,  3.56297   5.01893 -0.248269  0.439914,  3.59052   4.94294 -0.306727  0.468552,  3.59561   4.91341 -0.306727  0.468552,0.916144 -2.10245  23.5459  6.50984
9,  12.0611    7.3898  0.306005 -0.388392,  11.9346   7.70266  0.323847 -0.420704,  11.9153   7.65988  0.323847 -0.420704,-1.20859   3.6549  5.83057  8.31939
16,  2.01268   13.0478 -0.206128  0.390511,  1.86335   12.9535 -0.294672  0.388506,  1.95694   13.0135 -0.294672  0.388506, -2.76942  -0.26306   42.9559 -0.513433
17,  8.23715  -2.94116 -0.493217 -0.342972,  8.39611  -2.75441 -0.479165 -0.308255,  8.27211  -2.76214 -0.479165 -0.308255, 0.42437 -6.08677 -2.84908 -10.1226
18, 4.29386  5.95261 -0.38613 0.451551,  4.15395   6.12935 -0.368175  0.478415,  4.12781    6.1718 -0.368175  0.478415,-3.86709  3.68227 -4.64994   5.9494
0,  3.55469   5.03359 -0.248269  0.439914,  3.44338   4.86876 -0.255817  0.427771,  3.47535   4.88233 -0.255817  0.427771,-2.23196  -3.0051  3.04008  -2.7604
9,  12.0713   7.37685  0.306005 -0.388392,  11.7555   7.42009  0.295616 -0.391102,  11.7939   7.47092  0.295616 -0.391102,-2.29781  1.27521 -3.39495 0.697707
16,  2.00581   13.0609 -0.206128  0.390511,  2.13893    13.241 -0.217664  0.358824,  2.09575   13.1927 -0.217664  0.358824, 4.48397  1.00967   5.5967 -8.11415
17,  8.22071  -2.95259 -0.493217 -0.342972,   8.0471  -3.11224 -0.481224 -0.344945,  8.09416  -3.03573 -0.481224 -0.344945, -1.5394  2.81575  -2.4315 0.575075
18, 4.28099  5.96766 -0.38613 0.451551,  4.05446   5.84258 -0.344208  0.481647,  4.06821    5.9203 -0.344208  0.481647, -4.97033 -0.793721  -10.8571   6.66505
0,  3.54641   5.04825 -0.248269  0.439914,  3.34789   4.92128 -0.272388   0.47124,  3.37467   4.91572 -0.272388   0.47124,-4.84273 -2.62534  9.71486  7.12085
9,  12.0815    7.3639  0.306005 -0.388392,  12.4333   6.92563  0.249419 -0.356718,  12.2916   7.04546  0.249419 -0.356718, 1.73872 -4.32432  -18.492 -8.15499
16,  1.99894   13.0739 -0.206128  0.390511,  2.37222   12.6387 -0.272102   0.39827,  2.30834   12.7661 -0.272102   0.39827, 15.4784 -2.35387  32.0065  1.98694
17,  8.20427  -2.96402 -0.493217 -0.342972,  8.03158  -2.69401  -0.52228 -0.328721,  8.04206  -2.77353  -0.52228 -0.328721,-1.97712  -6.4267  5.89258 -4.15521
18, 4.26812  5.98271 -0.38613 0.451551,  4.64373   6.22356 -0.393362  0.443037,  4.51157    6.1589 -0.393362  0.443037, 5.70394  2.94485  1.87296 -1.88546
0,  3.53814   5.06292 -0.248269  0.439914,  3.66557   4.97938 -0.269186      0.38,  3.59803   4.96859 -0.269186      0.38, 1.69282  -1.8632  8.42484 -13.6195
9,  12.0917   7.35096  0.306005 -0.388392,  12.2592   7.40135  0.287999 -0.393487,  12.2684   7.31855  0.287999 -0.393487,  1.46087 -0.440871  -5.88418   1.31181
16,  1.99206   13.0869 -0.206128  0.390511,  2.15994   13.6558 -0.209599  0.360531,  2.19131   13.4585 -0.209599  0.360531,  10.002  2.83945  1.68371 -7.67708
17,  8.18783  -2.97545 -0.493217 -0.342972,  8.29063  -2.37276  -0.50549 -0.340755,  8.23074  -2.46546  -0.50549 -0.340755, 0.524124  -17.1401   2.48842 -0.646545
18, 4.25525  5.99777 -0.38613 0.451551,  4.48515   5.64838 -0.436961  0.447373,  4.48815   5.76665 -0.436961  0.447373,  5.47331  -3.85337   13.1643 -0.925187
0,  3.52986   5.07758 -0.248269  0.439914,  3.38738   5.03821 -0.275347  0.401331,  3.43279   5.02538 -0.275347  0.401331,-2.75006 -1.02798  10.9067 -8.77061
9,  12.1019   7.33801  0.306005 -0.388392,  12.2179   7.56367   0.36162 -0.344209,  12.2314   7.50553   0.36162 -0.344209, 1.07001  2.28286  18.1746 -11.3758
16,  1.98519   13.0999 -0.206128  0.390511,  1.83773   12.7619 -0.265675  0.386838,  1.91576   12.9214 -0.265675  0.386838,  -3.4975  -1.36239   28.8883 -0.940437
17,  8.17139  -2.98689 -0.493217 -0.342972,   8.2751  -2.70533 -0.519068 -0.397676,  8.26132  -2.65388 -0.519068 -0.397676,1.10057 -11.149 5.24127 15.9499
18, 4.24238  6.01282 -0.38613 0.451551,  4.02358   6.37237 -0.384642  0.487313,   4.1249   6.23935 -0.384642  0.487313, -2.76921   3.76747 -0.385471   7.91993
0,  3.52159   5.09225 -0.248269  0.439914,  3.04071   5.04655 -0.222977  0.435666,  3.12692   5.04479 -0.222977  0.435666, -11.2071 -0.931848  -10.1876 -0.965696
9,  12.1121   7.32506  0.306005 -0.388392,  12.4218   7.53085  0.328506 -0.380029,  12.3817   7.52256  0.328506 -0.380029, 2.22552  2.69625  7.35304 -2.15312
16,  1.97832   13.1129 -0.206128  0.390511,   1.9692     13.16 -0.170588  0.429866,  1.95518   13.1092 -0.170588  0.429866,  -1.16995 -0.0285675   -17.2417    10.0779
17,  8.15495  -2.99832 -0.493217 -0.342972,  8.06156  -3.39676 -0.512983 -0.405942,  8.10264  -3.23248 -0.512983 -0.405942,-0.641439   7.80983   4.00753   18.3599
18,  4.2295  6.02787 -0.38613 0.451551,  4.28181   6.12798 -0.441585  0.414695,   4.2436   6.15671 -0.441585  0.414695,0.333149   2.1374  14.3618 -8.16204
0,  3.51331   5.10691 -0.248269  0.439914,   3.3976     4.837 -0.244832  0.414826,  3.33499   4.88706 -0.244832  0.414826, -5.0757 -4.30498  -1.3846  -5.7029
7,  8.52109   15.6955  0.514469 -0.473625,   8.1712    15.375  0.545351 -0.461651,  7.90242   14.8677  0.545351 -0.461651,-7.26051 -5.27432  6.00268  -2.5281
9,  12.1223   7.31212  0.306005 -0.388392,   12.445   7.55968  0.307642 -0.369274,  12.4332   7.54847  0.307642 -0.369274,  2.5644  3.23241 0.535079 -4.92217
16,  1.97145   13.1259 -0.206128  0.390511,  1.68524   13.4805 -0.239263  0.390828,  1.74474   13.4001 -0.239263  0.390828, -11.4998   2.08881    16.075 0.0811852
17,  8.13851  -3.00975 -0.493217 -0.342972,  8.21036  -3.08767 -0.487696 -0.371412,  8.18226  -3.12332 -0.487696 -0.371412,0.537554  3.77333 -1.11938  8.29198
18, 4.21663  6.04292 -0.38613 0.451551,  4.05449   6.14146 -0.364425  0.450457,  4.09375   6.14801 -0.364425  0.450457,-2.91424  1.73894 -5.62122 -0.24216
0,  3.50503   5.12157 -0.248269  0.439914,  3.41819    5.2765 -0.269898  0.480971,  3.39762   5.19193 -0.269898  0.480971,-3.06461  1.37376  8.71191  9.33301
7,  8.53824   15.6797  0.514469 -0.473625,   8.6403   15.7477  0.510295 -0.527877,  8.48498   15.5544  0.510295 -0.527877,-0.623802 -0.798821 -0.811344   11.4548
9,  12.1325   7.29917  0.306005 -0.388392,   12.041   7.34644  0.269286 -0.345172,  12.1316   7.38916  0.269286 -0.345172,-0.00739671     1.23288    -11.9995     -11.128
16,  1.96458    13.139 -0.206128  0.390511, 1.90766  13.0801 -0.21937 0.424638, 1.86918  13.1551 -0.21937 0.424638,-4.85579 0.122804  6.42439  8.73905
17,  8.12207  -3.02118 -0.493217 -0.342972,  7.86664  -3.50619 -0.515519 -0.361519,  7.93404  -3.42277 -0.515519 -0.361519,-2.31501  13.2924  4.52185  5.40764
18, 4.20376  6.05797 -0.38613 0.451551,  4.35779   6.13707 -0.392754  0.482737,  4.29561   6.14291 -0.392754  0.482737,2.18483 1.40206 1.71546 6.90658
0,  3.49676   5.13624 -0.248269  0.439914,  3.66604   5.01841 -0.286581  0.451295,  3.60358   5.06109 -0.286581  0.451295, 3.05481 -1.46314  15.4316  2.58715
7,  8.55539   15.6639  0.514469 -0.473625,  8.42142    15.616   0.50844 -0.447752,  8.43952   15.5982   0.50844 -0.447752,  -1.3543 -0.419202  -1.17194  -5.46274
9,  12.1427   7.28622  0.306005 -0.388392,  12.2236   7.48243  0.284566 -0.398812,  12.2049   7.45884  0.284566 -0.398812,0.511916  2.36911 -7.00619  2.68303
16,  1.95771    13.152 -0.206128  0.390511,  2.03738   12.9329 -0.255175  0.409118,  1.99786   12.9861 -0.255175  0.409118, 2.05095 -1.26104  23.7947  4.76475
17,  8.10563  -3.03262 -0.493217 -0.342972,  8.07823  -3.37085 -0.505785  -0.33993,   8.0419  -3.38525 -0.505785  -0.33993,-0.786223   11.6282   2.54824 -0.886947
18, 4.19089  6.07303 -0.38613 0.451551,  3.68656   6.46362 -0.354061  0.420588,  3.82074   6.39503 -0.354061  0.420588,-8.83236  5.30225 -8.30532 -6.85703
0,  3.48848    5.1509 -0.248269  0.439914,  3.69043   5.21259 -0.283722  0.480582,  3.66873   5.18186 -0.283722  0.480582, 5.16681 0.601126  14.2801  9.24456
7,  8.57254   15.6481  0.514469 -0.473625, 8.16598  15.9972 0.517315 -0.51775, 8.23138   15.904 0.517315 -0.51775,-3.97967  1.63551 0.553239  9.31651
9,  12.1529   7.27328  0.306005 -0.388392,  12.2235   7.40591  0.259958 -0.393827,  12.2214   7.41483  0.259958 -0.393827,0.563623  1.94628 -15.0477  1.39929
16,  1.95084    13.165 -0.206128  0.390511, 1.87327  12.9577 -0.17981 0.381473, 1.89941  12.9671 -0.17981 0.381473,-2.63627  -1.5029 -12.7679 -2.31449
17,  8.08919  -3.04405 -0.493217 -0.342972,  8.31303  -2.80673 -0.516334 -0.353625,  8.24819  -2.93954 -0.516334 -0.353625, 1.96559 -3.43338  4.68702  3.10584
18, 4.17802  6.08808 -0.38613 0.451551, 4.03524   5.8928 -0.32144 0.391903, 3.98429  6.00903 -0.32144 0.391903,-4.63702 -1.29835 -16.7533 -13.2095
0,  3.48021   5.16556 -0.248269  0.439914,  3.27911   5.35052 -0.272763  0.474444,   3.3647   5.31615 -0.272763  0.474444,-3.31895  2.91522  9.86578  7.84931
7,  8.58969   15.6323  0.514469 -0.473625,  8.29615   15.2375  0.544427 -0.483695,  8.28545   15.3837  0.544427 -0.483695,-3.54194 -1.59076  5.82316  2.12631
9,  12.1631   7.26033  0.306005 -0.388392,  12.1371   7.05666  0.334823 -0.356753,   12.158   7.13435  0.334823 -0.356753,-0.0420967   -1.73518    9.41763   -8.14608
16,  1.94397    13.178 -0.206128  0.390511,  1.90332   12.9031 -0.213276  0.386704,  1.90109   12.9204 -0.213276  0.386704,  -2.2056  -1.95506   3.46797 -0.974986
17,  8.07275  -3.05548 -0.493217 -0.342972,  7.92447   -3.1291  -0.48388 -0.322634,  7.99348  -3.08907  -0.48388 -0.322634,-0.981897   1.09945    -1.893  -5.93005
18, 4.16515  6.10313 -0.38613 0.451551,  4.03909   6.24676 -0.381886   0.38753,  4.02434   6.19618 -0.381886   0.38753,-3.38064  1.52465 -1.09922  -14.178
0,  3.47193   5.18023 -0.248269  0.439914,  3.17872   5.48635 -0.230066  0.406776,  3.21855   5.45159 -0.230066  0.406776,-7.29801   5.2385 -7.33218 -7.53295
7,  8.60684   15.6165  0.514469 -0.473625,  8.33746   15.5788  0.545025 -0.454844,  8.32984   15.5313  0.545025 -0.454844, -3.21838 -0.546108   5.93938  -3.96528
9,  12.1733   7.24738  0.306005 -0.388392,  12.2348   7.59159  0.290574 -0.370274,    12.22   7.48596  0.290574 -0.370274,0.383442  3.29194  -5.0426 -4.66494
16,   1.9371    13.191 -0.206128  0.390511,  1.76935   12.7013 -0.217296  0.368342,  1.79741   12.7535 -0.217296  0.368342,-7.21122 -3.31656  5.41805 -5.67693
